shipment_id,supplier_id,product_id,transportation_mode,quantity,distance_miles,shipping_cost,fuel_surcharge,delivery_time_days,planned_delivery_time,actual_delivery_time,on_time_delivery,damage_incidents,carbon_footprint_kg,cost_per_unit,cost_per_mile,delivery_performance,efficiency_score
SHIP_001619,SUP_0120,PROD_0072,Rail,221,905,138.76,16.76,8,8,10,True,0,115646.82,0.6278733031674207,0.15332596685082872,0,0.0
SHIP_001620,SUP_0087,PROD_0084,Ship,68,2811,193.51,10.47,33,33,34,True,0,375857.65,2.845735294117647,0.06884027036641764,0,0.0
SHIP_001621,SUP_0076,PROD_0063,Truck,377,1843,547.5,68.06,4,4,6,True,0,1208317.03,1.4522546419098143,0.297069994574064,0,0.0
SHIP_001622,SUP_0039,PROD_0012,Air,854,1053,788.2,58.45,1,1,0,True,0,1099628.08,0.9229508196721312,0.7485280151946819,1,0.5200341005967605
SHIP_001623,SUP_0109,PROD_0100,Truck,783,60,333.14,31.33,1,1,3,True,0,42120.99,0.4254661558109834,5.552333333333333,0,0.0
SHIP_001624,SUP_0005,PROD_0060,Air,870,2693,364.34,36.13,2,2,1,True,0,3084452.18,0.41878160919540225,0.13529149647233568,1,0.7048301116386085
SHIP_001625,SUP_0029,PROD_0010,Rail,392,2882,287.77,20.74,5,5,5,True,0,1924561.68,0.7341071428571428,0.09985079805690492,1,0.5766656369066008
SHIP_001626,SUP_0001,PROD_0046,Truck,705,115,165.96,22.22,2,2,3,True,0,170795.39,0.23540425531914894,1.4431304347826088,0,0.0
SHIP_001627,SUP_0059,PROD_0027,Rail,625,553,261.57,32.11,12,12,14,True,0,778359.38,0.418512,0.473001808318264,0,0.0
SHIP_001628,SUP_0106,PROD_0052,Rail,312,352,241.16,21.64,13,13,15,True,0,141965.35,0.7729487179487179,0.6851136363636363,0,0.0
SHIP_001629,SUP_0090,PROD_0029,Rail,118,2177,127.37,8.95,10,10,13,True,0,242898.46,1.079406779661017,0.05850711988975655,0,0.0
SHIP_001630,SUP_0004,PROD_0029,Truck,568,579,389.47,38.53,5,5,6,True,0,695491.23,0.6856866197183099,0.6726597582037998,0,0.0
SHIP_001631,SUP_0040,PROD_0037,Truck,431,2223,292.43,27.35,5,5,8,False,0,970840.1,0.678491879350348,0.13154745838956367,0,0.0
SHIP_001632,SUP_0197,PROD_0095,Truck,508,1967,433.48,18.81,4,4,6,True,0,1518340.13,0.8533070866141733,0.22037620742247077,0,0.0
SHIP_001633,SUP_0005,PROD_0090,Rail,314,794,283.44,31.82,12,12,13,True,0,165519.78,0.9026751592356688,0.3569773299748111,0,0.0
SHIP_001634,SUP_0168,PROD_0073,Ship,89,1358,86.9,4.51,25,25,26,True,0,184718.23,0.9764044943820225,0.06399116347569957,0,0.0
SHIP_001635,SUP_0144,PROD_0092,Ship,523,933,195.77,22.09,31,31,30,True,0,371891.17,0.37432122370936904,0.20982851018220794,1,0.7276319267637771
SHIP_001636,SUP_0041,PROD_0030,Ship,982,226,175.22,17.74,37,37,38,True,0,248705.51,0.17843177189409368,0.7753097345132743,0,0.0
SHIP_001637,SUP_0169,PROD_0084,Ship,208,1408,156.51,17.32,36,36,36,True,0,374107.63,0.752451923076923,0.11115767045454544,1,0.5706290636745219
SHIP_001638,SUP_0082,PROD_0038,Rail,950,1942,118.13,9.24,10,10,12,True,0,2355702.07,0.12434736842105262,0.06082904222451081,0,0.0
SHIP_001639,SUP_0038,PROD_0033,Rail,333,2384,116.11,7.54,7,7,10,True,0,756268.0,0.3486786786786787,0.048703859060402685,0,0.0
SHIP_001640,SUP_0193,PROD_0084,Rail,605,2128,335.96,17.65,8,8,11,True,0,682645.22,0.5553057851239669,0.15787593984962406,0,0.0
SHIP_001641,SUP_0172,PROD_0098,Ship,93,692,67.84,9.49,34,34,33,True,1,123087.18,0.7294623655913979,0.09803468208092486,1,0.28910718726684903
SHIP_001642,SUP_0018,PROD_0024,Rail,648,93,192.06,27.35,11,11,13,True,0,79182.24,0.29638888888888887,2.065161290322581,0,0.0
SHIP_001643,SUP_0117,PROD_0002,Truck,730,2084,386.49,41.04,4,4,7,True,0,2446576.12,0.5294383561643836,0.18545585412667948,0,0.0
SHIP_001644,SUP_0145,PROD_0073,Truck,536,1145,463.14,40.32,5,5,6,True,0,863011.84,0.8640671641791045,0.4044890829694323,0,0.0
SHIP_001645,SUP_0164,PROD_0011,Rail,246,2640,307.4,12.7,6,6,5,True,0,1088862.95,1.2495934959349593,0.11643939393939393,1,0.44452475605348757
SHIP_001646,SUP_0108,PROD_0062,Intermodal,385,1685,442.73,47.97,12,12,11,True,0,1550922.19,1.149948051948052,0.2627477744807122,1,0.4651275174271803
SHIP_001647,SUP_0058,PROD_0070,Rail,142,291,247.65,16.05,7,7,9,True,0,97725.36,1.7440140845070422,0.8510309278350515,0,0.0
SHIP_001648,SUP_0056,PROD_0027,Air,338,1474,460.72,22.55,2,2,5,True,0,982013.11,1.363076923076923,0.3125644504748983,0,0.0
SHIP_001649,SUP_0106,PROD_0092,Truck,384,2208,368.04,45.14,5,5,5,True,0,715844.75,0.9584375,0.16668478260869565,1,0.5106111377054412
SHIP_001650,SUP_0105,PROD_0044,Ship,84,1084,120.64,6.43,38,38,38,True,0,160460.66,1.4361904761904762,0.11129151291512915,1,0.4104769351055512
SHIP_001651,SUP_0128,PROD_0087,Intermodal,648,657,214.33,15.61,18,18,17,True,0,983033.49,0.3307561728395062,0.3262252663622527,1,0.7514524601950529
SHIP_001652,SUP_0057,PROD_0050,Truck,383,2967,433.52,46.63,3,3,3,True,0,808395.68,1.131906005221932,0.1461139197842939,1,0.46906383187184636
SHIP_001653,SUP_0044,PROD_0030,Truck,835,1305,328.69,19.17,2,2,3,False,1,984569.61,0.39364071856287425,0.25186973180076627,0,0.0
SHIP_001654,SUP_0110,PROD_0026,Truck,603,749,245.28,18.03,6,6,9,True,0,606931.13,0.40676616915422886,0.3274766355140187,0,0.0
SHIP_001655,SUP_0044,PROD_0057,Air,119,606,817.08,64.14,2,2,3,True,0,118481.97,6.866218487394958,1.3483168316831684,0,0.0
SHIP_001656,SUP_0196,PROD_0093,Ship,216,1206,184.37,18.05,27,27,30,True,0,439184.3,0.8535648148148148,0.15287728026533998,0,0.0
SHIP_001657,SUP_0143,PROD_0001,Rail,743,1103,116.73,12.59,13,13,13,True,0,464162.99,0.15710632570659488,0.1058295557570263,1,0.8642248147674271
SHIP_001658,SUP_0200,PROD_0020,Truck,195,2695,377.25,24.84,5,5,4,True,0,1104472.48,1.9346153846153846,0.13998144712430427,1,0.34076015727391873
SHIP_001659,SUP_0073,PROD_0028,Air,559,2925,946.36,103.57,1,1,0,True,1,1661683.59,1.6929516994633274,0.32354188034188036,1,0.18566987298719245
SHIP_001660,SUP_0113,PROD_0087,Truck,189,1371,160.92,12.17,3,3,3,True,0,449832.58,0.8514285714285713,0.1173741794310722,1,0.5401234567901234
SHIP_001661,SUP_0098,PROD_0058,Air,134,1375,360.87,22.56,2,2,5,True,1,423164.81,2.6930597014925373,0.26245090909090907,0,0.0
SHIP_001662,SUP_0117,PROD_0005,Truck,392,680,149.67,15.48,1,1,2,True,0,365687.23,0.3818112244897959,0.22010294117647056,0,0.0
SHIP_001663,SUP_0161,PROD_0069,Rail,825,439,99.96,12.92,12,12,12,True,0,629281.87,0.12116363636363636,0.22769931662870158,1,0.8919304618578101
SHIP_001664,SUP_0139,PROD_0078,Truck,825,340,296.35,32.66,4,4,5,True,0,226446.87,0.35921212121212126,0.8716176470588236,0,0.0
SHIP_001665,SUP_0116,PROD_0014,Intermodal,206,613,385.26,53.34,10,10,13,True,2,117291.86,1.8701941747572814,0.6284828711256117,0,0.0
SHIP_001666,SUP_0186,PROD_0071,Truck,17,2456,561.88,35.86,4,4,4,True,0,99995.43,33.051764705882356,0.2287785016286645,1,0.029367053620784962
SHIP_001667,SUP_0023,PROD_0015,Rail,475,1511,166.24,13.23,12,12,14,True,0,603858.54,0.34997894736842106,0.11001985440105891,0,0.0
SHIP_001668,SUP_0072,PROD_0044,Truck,813,2762,271.73,17.94,6,6,6,True,0,4522084.83,0.3342312423124231,0.09838160753077481,1,0.7494952661030855
SHIP_001669,SUP_0162,PROD_0062,Truck,812,1179,297.07,34.15,6,6,9,False,0,628095.18,0.3658497536945813,0.25196776929601356,0,0.0
SHIP_001670,SUP_0013,PROD_0090,Ship,115,1199,160.62,15.6,23,23,26,False,0,210033.72,1.3966956521739131,0.13396163469557965,0,0.0
SHIP_001671,SUP_0192,PROD_0076,Ship,598,888,84.97,6.43,41,41,41,False,0,578813.96,0.1420903010033445,0.09568693693693693,1,0.87558750750399
SHIP_001672,SUP_0002,PROD_0091,Truck,121,1255,496.68,32.75,6,6,8,True,0,123602.55,4.104793388429752,0.39576095617529883,0,0.0
SHIP_001673,SUP_0016,PROD_0067,Truck,354,1948,505.85,60.03,2,2,1,True,0,633882.33,1.428954802259887,0.25967659137577004,1,0.4116997150665814
SHIP_001674,SUP_0157,PROD_0055,Ship,711,2188,193.55,11.99,22,22,23,True,0,1649040.27,0.27222222222222225,0.08845978062157221,0,0.0
SHIP_001675,SUP_0105,PROD_0092,Truck,508,1105,247.65,15.47,1,1,0,True,0,598762.65,0.4875,0.22411764705882353,1,0.6722689075630252
SHIP_001676,SUP_0168,PROD_0043,Truck,545,92,174.13,9.48,3,3,3,True,0,72910.54,0.3195045871559633,1.8927173913043478,1,0.757860192176658
SHIP_001677,SUP_0023,PROD_0058,Intermodal,167,1006,257.55,24.32,7,7,9,False,0,96389.21,1.5422155688622756,0.25601391650099403,0,0.0
SHIP_001678,SUP_0147,PROD_0004,Truck,850,394,283.5,26.32,6,6,9,False,0,221026.74,0.3335294117647059,0.7195431472081218,0,0.0
SHIP_001679,SUP_0060,PROD_0080,Air,684,568,509.97,66.37,2,2,4,True,0,858171.9,0.7455701754385965,0.8978345070422535,0,0.0
SHIP_001680,SUP_0105,PROD_0011,Air,994,2612,630.22,60.74,1,1,1,True,0,3743628.28,0.6340241448692153,0.24127871362940276,1,0.6119860610015884
SHIP_001681,SUP_0057,PROD_0044,Truck,360,1398,532.17,40.35,5,5,4,True,0,791600.16,1.4782499999999998,0.3806652360515021,1,0.40351054171290224
SHIP_001682,SUP_0154,PROD_0001,Truck,11,1325,433.73,47.44,5,5,7,True,0,22069.25,39.43,0.3273433962264151,0,0.0
SHIP_001683,SUP_0017,PROD_0013,Truck,456,1719,293.27,36.09,1,1,3,True,1,1329662.44,0.6431359649122806,0.1706050029086678,0,0.0
SHIP_001684,SUP_0073,PROD_0064,Air,416,1210,359.48,23.34,2,2,4,False,1,1113347.56,0.8641346153846154,0.2970909090909091,0,0.0
SHIP_001685,SUP_0135,PROD_0024,Truck,951,2487,173.36,20.04,6,6,6,True,0,4893234.61,0.18229232386961094,0.06970647366304786,1,0.8458145078088868
SHIP_001686,SUP_0084,PROD_0030,Ship,555,1222,165.43,20.99,15,15,15,True,0,1632607.35,0.2980720720720721,0.13537643207855973,1,0.7703732493094401
SHIP_001687,SUP_0037,PROD_0050,Truck,70,1524,333.07,36.54,5,5,4,True,0,185787.41,4.7581428571428575,0.2185498687664042,1,0.17366710496936016
SHIP_001688,SUP_0064,PROD_0007,Rail,653,466,154.31,21.71,6,6,8,True,0,158173.31,0.2363093415007657,0.331137339055794,0,0.0
SHIP_001689,SUP_0053,PROD_0056,Truck,964,2241,568.8,64.61,6,6,6,True,0,1207423.03,0.5900414937759335,0.2538152610441767,1,0.6289144050104385
SHIP_001690,SUP_0010,PROD_0075,Rail,682,1843,314.33,31.43,11,11,12,True,0,2653835.03,0.46089442815249265,0.17055344546934345,0,0.0
SHIP_001691,SUP_0094,PROD_0064,Rail,596,518,226.42,16.49,11,11,10,False,0,232947.38,0.37989932885906036,0.43710424710424706,1,0.7246905474088665
SHIP_001692,SUP_0123,PROD_0034,Rail,66,2198,344.36,20.13,7,7,8,True,0,204844.53,5.217575757575758,0.15666969972702458,0,0.0
SHIP_001693,SUP_0047,PROD_0037,Rail,268,1533,273.4,33.64,6,6,9,True,0,266550.03,1.0201492537313432,0.17834311806914546,0,0.0
SHIP_001694,SUP_0149,PROD_0006,Rail,951,2490,290.11,24.0,10,10,11,True,0,5316611.63,0.3050578338590957,0.11651004016064258,0,0.0
SHIP_001695,SUP_0176,PROD_0081,Truck,951,2810,216.88,15.36,4,4,5,True,0,6057101.9,0.2280546792849632,0.0771814946619217,0,0.0
SHIP_001696,SUP_0151,PROD_0019,Truck,598,2327,497.81,25.57,3,3,6,True,0,3292825.71,0.8324581939799331,0.21392780403953587,0,0.0
SHIP_001697,SUP_0113,PROD_0060,Ship,33,984,86.72,5.22,27,27,26,True,0,19780.98,2.627878787878788,0.08813008130081301,1,0.27564316739057804
SHIP_001698,SUP_0039,PROD_0077,Truck,16,739,461.08,53.05,3,3,2,False,0,12118.35,28.8175,0.6239242219215155,1,0.033537352226041754
SHIP_001699,SUP_0165,PROD_0046,Truck,364,452,346.48,47.09,6,6,7,True,0,104226.34,0.9518681318681319,0.7665486725663717,0,0.0
SHIP_001700,SUP_0121,PROD_0027,Rail,278,2670,322.34,26.23,5,5,8,False,1,393381.84,1.1594964028776977,0.12072659176029962,0,0.0
SHIP_001701,SUP_0090,PROD_0098,Rail,263,1077,215.28,28.53,6,6,9,True,0,659387.15,0.818555133079848,0.19988857938718663,0,0.0
SHIP_001702,SUP_0142,PROD_0015,Rail,821,69,266.69,15.53,11,11,14,True,0,123939.36,0.3248355663824604,3.865072463768116,0,0.0
SHIP_001703,SUP_0085,PROD_0095,Intermodal,494,2035,339.74,29.1,14,14,16,True,0,1429395.6,0.6877327935222672,0.16694840294840296,0,0.0
SHIP_001704,SUP_0028,PROD_0100,Rail,549,2107,97.68,11.51,12,12,12,True,0,2107468.7,0.17792349726775958,0.04635975320360703,1,0.8489515680089069
SHIP_001705,SUP_0136,PROD_0053,Truck,801,1933,434.67,34.29,4,4,6,True,0,3810941.28,0.5426591760299626,0.2248680807035696,0,0.0
SHIP_001706,SUP_0084,PROD_0025,Truck,992,532,352.34,40.2,1,1,3,True,0,1216036.67,0.3551814516129032,0.6622932330827067,0,0.0
SHIP_001707,SUP_0132,PROD_0094,Rail,789,115,99.71,6.52,6,6,6,True,0,138913.72,0.12637515842839037,0.8670434782608695,1,0.8878036704886859
SHIP_001708,SUP_0086,PROD_0055,Air,652,1973,275.0,20.52,2,2,3,True,0,1841766.85,0.4217791411042945,0.13938165230613278,0,0.0
SHIP_001709,SUP_0176,PROD_0086,Rail,286,1485,199.21,22.21,13,13,14,True,0,845026.3,0.6965384615384616,0.13414814814814816,0,0.0
SHIP_001710,SUP_0046,PROD_0053,Air,922,848,775.01,86.25,1,1,1,False,0,1701391.05,0.8405748373101952,0.9139268867924528,1,0.54330852499396
SHIP_001711,SUP_0073,PROD_0084,Intermodal,200,1583,389.31,46.91,20,20,22,True,0,712517.72,1.94655,0.2459317751105496,0,0.0
SHIP_001712,SUP_0068,PROD_0004,Truck,328,767,444.55,48.25,1,1,0,True,0,479730.05,1.3553353658536587,0.5795958279009127,1,0.42456798912691734
SHIP_001713,SUP_0186,PROD_0069,Truck,342,91,134.65,17.51,3,3,5,True,0,37875.35,0.3937134502923977,1.4796703296703297,0,0.0
SHIP_001714,SUP_0036,PROD_0070,Truck,743,2993,217.68,23.48,4,4,5,True,0,4970230.76,0.2929744279946164,0.07272970263949215,0,0.0
SHIP_001715,SUP_0158,PROD_0085,Air,543,1225,426.36,26.36,2,2,1,True,0,1012971.61,0.7851933701657459,0.3480489795918367,1,0.5601634067838573
SHIP_001716,SUP_0168,PROD_0061,Truck,762,1750,182.25,9.57,5,5,4,True,0,1075066.89,0.23917322834645668,0.10414285714285715,1,0.806989674344718
SHIP_001717,SUP_0130,PROD_0007,Air,229,2069,930.24,60.5,2,2,2,False,0,382307.28,4.062183406113538,0.44960850652489126,1,0.19754321797039437
SHIP_001718,SUP_0158,PROD_0068,Truck,359,2300,582.47,28.56,4,4,5,True,1,1242091.23,1.6224791086350976,0.2532478260869565,0,0.0
SHIP_001719,SUP_0069,PROD_0060,Truck,192,1792,474.62,45.66,2,2,2,True,1,456135.89,2.471979166666667,0.26485491071428574,1,0.14401008070564938
SHIP_001720,SUP_0108,PROD_0054,Truck,225,1098,183.34,22.22,5,5,5,True,0,417521.66,0.8148444444444445,0.16697632058287795,1,0.5510114120585786
SHIP_001721,SUP_0088,PROD_0023,Truck,818,1964,174.1,12.38,1,1,2,True,0,1413638.88,0.2128361858190709,0.08864562118126272,0,0.0
SHIP_001722,SUP_0013,PROD_0041,Intermodal,953,2127,147.19,8.99,15,15,18,True,0,2608661.92,0.15444910807974815,0.06920075223319229,0,0.0
SHIP_001723,SUP_0021,PROD_0020,Air,704,2008,423.25,35.08,2,2,5,True,0,3412528.76,0.6012073863636364,0.21078187250996017,0,0.0
SHIP_001724,SUP_0093,PROD_0013,Truck,864,551,301.42,36.22,6,6,6,True,0,993259.58,0.3488657407407408,0.5470417422867514,1,0.7413636285630931
SHIP_001725,SUP_0184,PROD_0016,Truck,830,1702,537.98,47.84,4,4,3,True,0,2699098.43,0.6481686746987952,0.3160869565217391,1,0.6067340165791898
SHIP_001726,SUP_0049,PROD_0033,Truck,817,844,524.16,30.2,4,4,7,True,0,809684.29,0.6415667074663403,0.621042654028436,0,0.0
SHIP_001727,SUP_0179,PROD_0090,Truck,669,2608,622.87,37.52,4,4,4,True,0,3440072.65,0.9310463378176382,0.23883052147239264,1,0.5178539636341118
SHIP_001728,SUP_0100,PROD_0023,Truck,595,1425,279.59,19.79,6,6,7,True,0,1537815.36,0.46989915966386553,0.1962035087719298,0,0.0
SHIP_001729,SUP_0167,PROD_0037,Truck,39,984,326.75,23.18,1,1,1,True,0,75091.51,8.378205128205128,0.3320630081300813,1,0.1066302118933698
SHIP_001730,SUP_0067,PROD_0078,Truck,733,2176,162.42,11.93,1,1,2,True,0,2710358.64,0.2215825375170532,0.07464154411764705,0,0.0
SHIP_001731,SUP_0040,PROD_0072,Rail,979,986,294.04,14.9,13,13,14,True,0,2320347.5,0.30034729315628195,0.29821501014198787,0,0.0
SHIP_001732,SUP_0056,PROD_0054,Ship,95,60,57.42,7.52,39,39,40,False,0,5625.73,0.604421052631579,0.9570000000000001,0,0.0
SHIP_001733,SUP_0151,PROD_0018,Air,421,400,700.19,81.55,2,2,2,True,0,211821.66,1.6631591448931118,1.7504750000000002,1,0.3754938948795476
SHIP_001734,SUP_0085,PROD_0094,Intermodal,160,2593,464.61,53.46,18,18,18,True,0,948076.54,2.9038125,0.1791785576552256,1,0.25615984374249534
SHIP_001735,SUP_0132,PROD_0096,Rail,791,2742,374.58,23.74,7,7,8,True,0,2134711.67,0.47355246523388117,0.13660831509846827,0,0.0
SHIP_001736,SUP_0051,PROD_0038,Intermodal,314,2298,153.07,11.21,18,18,18,True,0,1653164.62,0.48748407643312097,0.0666100957354221,1,0.6722761042242063
SHIP_001737,SUP_0029,PROD_0098,Truck,147,362,353.55,35.66,4,4,6,True,0,111674.68,2.4051020408163266,0.9766574585635359,0,0.0
SHIP_001738,SUP_0025,PROD_0044,Ship,109,711,135.02,17.36,28,28,31,True,0,113225.66,1.2387155963302754,0.189901547116737,0,0.0
SHIP_001739,SUP_0048,PROD_0074,Truck,953,890,495.35,32.23,2,2,1,True,1,1286779.92,0.5197796432318993,0.5565730337078652,1,0.32899506334794765
SHIP_001740,SUP_0037,PROD_0032,Air,136,227,276.15,31.87,2,2,2,True,0,45315.7,2.0305147058823527,1.2165198237885462,1,0.32997695013951234
SHIP_001741,SUP_0015,PROD_0011,Rail,724,88,143.11,12.69,6,6,7,True,0,86710.92,0.1976657458563536,1.6262500000000002,0,0.0
SHIP_001742,SUP_0082,PROD_0020,Ship,700,795,208.01,16.3,23,23,26,True,0,916687.85,0.29715714285714284,0.26164779874213834,0,0.0
SHIP_001743,SUP_0070,PROD_0025,Truck,643,911,212.01,23.65,5,5,7,True,0,926844.12,0.3297200622083981,0.23272228320526891,0,0.0
SHIP_001744,SUP_0002,PROD_0046,Ship,30,1364,74.53,7.25,28,28,31,True,0,33305.84,2.4843333333333333,0.05464076246334311,0,0.0
SHIP_001745,SUP_0130,PROD_0009,Ship,933,377,66.55,5.83,44,44,45,True,1,460333.16,0.07132904608788852,0.17652519893899205,0,0.0
SHIP_001746,SUP_0190,PROD_0017,Truck,193,2089,228.64,16.15,4,4,6,True,0,763412.57,1.184663212435233,0.10944949736716131,0,0.0
SHIP_001747,SUP_0188,PROD_0022,Intermodal,726,954,172.92,22.95,8,8,7,True,0,1021785.41,0.23818181818181816,0.18125786163522012,1,0.8076358296622613
SHIP_001748,SUP_0190,PROD_0053,Truck,154,2337,380.17,43.29,6,6,9,True,1,739879.58,2.4686363636363637,0.16267436884895164,0,0.0
SHIP_001749,SUP_0048,PROD_0049,Rail,876,2994,301.92,21.56,7,7,6,True,0,1418286.25,0.34465753424657536,0.10084168336673348,1,0.743683781581092
SHIP_001750,SUP_0025,PROD_0036,Truck,33,553,294.53,31.75,3,3,3,True,0,33713.33,8.925151515151514,0.5326039783001808,1,0.10075412939272739
SHIP_001751,SUP_0026,PROD_0086,Truck,232,1338,386.17,22.59,4,4,4,True,0,215393.01,1.6645258620689656,0.2886173393124066,1,0.37530129252471
SHIP_001752,SUP_0172,PROD_0093,Truck,62,987,363.76,45.26,1,1,1,False,0,119693.04,5.8670967741935485,0.36855116514690983,1,0.14562194663660277
SHIP_001753,SUP_0190,PROD_0091,Truck,227,510,508.73,40.54,2,2,4,True,0,87170.22,2.2411013215859032,0.9975098039215686,0,0.0
SHIP_001754,SUP_0141,PROD_0095,Rail,888,770,222.09,24.47,6,6,5,False,0,1475542.77,0.25010135135135136,0.2884285714285714,1,0.799935140394022
SHIP_001755,SUP_0126,PROD_0061,Truck,590,2737,277.64,17.31,4,4,6,False,0,3341656.67,0.47057627118644063,0.101439532334673,0,0.0
SHIP_001756,SUP_0049,PROD_0063,Truck,273,1186,331.97,38.46,6,6,5,True,0,353911.02,1.216007326007326,0.2799072512647555,1,0.45126204605187026
SHIP_001757,SUP_0043,PROD_0083,Rail,956,425,98.68,4.92,11,11,10,True,0,680051.37,0.10322175732217574,0.23218823529411767,1,0.906436075397277
SHIP_001758,SUP_0069,PROD_0064,Truck,625,652,119.98,15.79,2,2,1,True,0,768991.16,0.191968,0.18401840490797547,1,0.838948696609305
SHIP_001759,SUP_0031,PROD_0014,Truck,693,2315,356.79,34.18,5,5,8,True,1,3034124.02,0.5148484848484849,0.1541209503239741,0,0.0
SHIP_001760,SUP_0123,PROD_0095,Truck,593,600,384.88,21.9,5,5,7,True,0,817713.51,0.6490387858347386,0.6414666666666666,0,0.0
SHIP_001761,SUP_0041,PROD_0005,Truck,783,623,410.91,20.01,3,3,2,True,0,800980.85,0.5247892720306514,0.6595666131621188,1,0.6558283287685001
SHIP_001762,SUP_0179,PROD_0076,Rail,471,1044,195.0,17.33,5,5,8,True,0,975435.81,0.4140127388535032,0.1867816091954023,0,0.0
SHIP_001763,SUP_0092,PROD_0029,Truck,294,2397,586.87,53.99,5,5,8,True,0,1052447.89,1.996156462585034,0.24483521068001668,0,0.0
SHIP_001764,SUP_0192,PROD_0043,Rail,93,470,160.06,10.39,5,5,7,True,0,59472.12,1.7210752688172044,0.3405531914893617,0,0.0
SHIP_001765,SUP_0083,PROD_0046,Intermodal,484,1098,326.92,21.25,15,15,14,True,0,1258636.93,0.6754545454545455,0.29774134790528234,1,0.5968529571351058
SHIP_001766,SUP_0045,PROD_0100,Air,951,458,681.96,61.73,1,1,4,True,0,542318.94,0.7170977917981073,1.488995633187773,0,0.0
SHIP_001767,SUP_0166,PROD_0044,Truck,362,220,434.27,53.55,2,2,3,False,0,77036.61,1.1996408839779005,1.9739545454545453,0,0.0
SHIP_001768,SUP_0079,PROD_0024,Rail,628,1635,276.29,14.33,8,8,7,True,0,711365.0,0.43995222929936306,0.16898470948012234,1,0.694467482776543
SHIP_001769,SUP_0072,PROD_0002,Rail,83,1445,238.16,18.16,6,6,5,True,0,85585.38,2.8693975903614457,0.1648166089965398,1,0.2584381616639681
SHIP_001770,SUP_0125,PROD_0085,Truck,787,2871,617.22,35.89,3,3,3,True,1,5014130.49,0.784269377382465,0.2149843260188088,1,0.28022674509692214
SHIP_001771,SUP_0052,PROD_0100,Truck,450,1255,486.97,24.99,6,6,6,True,0,1396302.74,1.0821555555555555,0.38802390438247014,1,0.4802715134956295
SHIP_001772,SUP_0086,PROD_0007,Truck,180,2818,490.37,54.74,1,1,0,True,0,952696.28,2.724277777777778,0.17401348474095102,1,0.2685084356400197
SHIP_001773,SUP_0119,PROD_0071,Air,589,874,814.43,104.28,2,2,5,True,0,999407.28,1.3827334465195245,0.9318421052631578,0,0.0
SHIP_001774,SUP_0188,PROD_0047,Truck,221,1337,542.04,61.54,1,1,2,True,0,183273.73,2.4526696832579185,0.40541510845175766,0,0.0
SHIP_001775,SUP_0022,PROD_0002,Rail,928,2859,316.75,23.48,13,13,14,False,0,4407886.02,0.34132543103448276,0.11079048618398041,0,0.0
SHIP_001776,SUP_0185,PROD_0015,Rail,173,2291,276.26,26.92,5,5,5,True,0,616008.19,1.596878612716763,0.12058489742470536,1,0.38507768330142905
SHIP_001777,SUP_0092,PROD_0003,Rail,526,2702,184.81,14.75,7,7,9,True,0,2730580.48,0.35134980988593156,0.06839748334566988,0,0.0
SHIP_001778,SUP_0072,PROD_0014,Intermodal,441,2613,339.51,22.78,8,8,7,True,0,2774665.34,0.7698639455782312,0.12993111366245694,1,0.5650151823807511
SHIP_001779,SUP_0068,PROD_0029,Air,231,2537,368.24,40.86,2,2,1,False,0,980407.48,1.5941125541125543,0.14514781237682303,1,0.3854882851612042
SHIP_001780,SUP_0078,PROD_0066,Truck,379,2696,376.22,42.85,2,2,4,False,0,1729197.46,0.9926649076517151,0.13954747774480714,0,0.0
SHIP_001781,SUP_0094,PROD_0084,Truck,474,915,234.39,18.69,4,4,6,True,0,250045.4,0.49449367088607593,0.2561639344262295,0,0.0
SHIP_001782,SUP_0064,PROD_0058,Truck,912,269,116.05,6.66,1,1,2,False,0,188178.77,0.12724780701754385,0.43141263940520447,0,0.0
SHIP_001783,SUP_0039,PROD_0071,Ship,482,982,56.44,5.35,21,21,21,True,0,800401.79,0.1170954356846473,0.05747454175152749,1,0.8951786642894288
SHIP_001784,SUP_0112,PROD_0072,Truck,188,2682,141.52,6.77,5,5,5,True,0,307176.56,0.7527659574468085,0.05276659209545116,1,0.5705268268997329
SHIP_001785,SUP_0101,PROD_0077,Rail,95,2563,283.25,29.52,5,5,6,True,0,469117.97,2.981578947368421,0.11051502145922747,0,0.0
SHIP_001786,SUP_0083,PROD_0009,Truck,532,191,193.91,15.51,3,3,4,True,0,60434.47,0.36449248120300753,1.0152356020942408,0,0.0
SHIP_001787,SUP_0197,PROD_0071,Truck,785,828,267.7,16.22,3,3,3,True,0,550875.74,0.3410191082802548,0.3233091787439613,1,0.745701529400589
SHIP_001788,SUP_0133,PROD_0059,Truck,804,383,173.17,19.49,1,1,4,False,0,273021.81,0.21538557213930346,0.4521409921671018,0,0.0
SHIP_001789,SUP_0054,PROD_0060,Rail,338,2279,350.22,14.47,11,11,14,True,0,1364001.8,1.0361538461538462,0.1536726634488811,0,0.0
SHIP_001790,SUP_0081,PROD_0082,Ship,730,2630,205.27,17.68,28,28,28,True,0,3719777.65,0.2811917808219178,0.07804942965779468,1,0.7805232713547959
SHIP_001791,SUP_0064,PROD_0008,Rail,935,1613,219.64,24.19,11,11,12,True,0,1434765.95,0.2349090909090909,0.13616862988220707,0,0.0
SHIP_001792,SUP_0072,PROD_0024,Intermodal,29,1383,144.61,15.41,18,18,20,False,1,91727.47,4.986551724137931,0.10456254519161244,0,0.0
